comment_id,vote,x_id
13,-1,c2f60f28-6d1e-4729-ad72-f989a8911f18
1,-1,92908b97-81d7-4c0b-8f6e-67de1993e429
35,-1,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
2,-1,92908b97-81d7-4c0b-8f6e-67de1993e429
22,-1,350313a1-fa8b-478d-b682-f979e2a6b8de
35,-1,350313a1-fa8b-478d-b682-f979e2a6b8de
22,-1,1c1ff7c6-71cf-4fc9-a333-60f8e4fc482c
6,0,6efafc2f-e31b-438f-b520-d95f79642f66
20,0,98b85458-c3a2-40ab-8281-88b5f47ffeeb
31,0,350313a1-fa8b-478d-b682-f979e2a6b8de
23,-1,6efafc2f-e31b-438f-b520-d95f79642f66
17,-1,c2f60f28-6d1e-4729-ad72-f989a8911f18
22,-1,f8f1c1bd-b47f-43d4-9629-d2c95ff01cd7
14,-1,47cd06ea-ae75-424b-bc27-ce3410f430f4
18,-1,5dafe606-d24a-42fc-b1ae-0075993b8ce4
21,1,79921237-3899-4877-99d2-62fc33bb4bbc
18,-1,1da61af9-df92-4377-858e-e85d623648d0
39,0,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
38,0,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
38,-1,0d75710c-9671-40db-ba74-ad979a484cce
40,0,0d75710c-9671-40db-ba74-ad979a484cce
29,1,94bcb277-e677-4518-8eb3-9b71752780ec
0,1,0bcfcea6-e612-46fb-ba4b-2ffbc00235e9
4,0,79921237-3899-4877-99d2-62fc33bb4bbc
0,1,8e95cbc1-00fc-472b-aeb0-10d75351e80b
19,-1,2c7dfd50-cfb4-4f9c-8b21-ad78a1eb0ff7
8,1,4b7326b8-6d23-48b2-b416-df2a274caeb8
8,1,0bcfcea6-e612-46fb-ba4b-2ffbc00235e9
0,-1,cf56906c-9eeb-447a-9b32-504fcbaed5c4
6,-1,2c7dfd50-cfb4-4f9c-8b21-ad78a1eb0ff7
30,1,2c7dfd50-cfb4-4f9c-8b21-ad78a1eb0ff7
11,1,2c7dfd50-cfb4-4f9c-8b21-ad78a1eb0ff7
6,-1,4b7326b8-6d23-48b2-b416-df2a274caeb8
11,-1,4b7326b8-6d23-48b2-b416-df2a274caeb8
29,0,030ae34e-8658-4517-99db-0c297ca651ab
31,-1,452d2f4e-7434-4bc0-bb67-fa47b96d9e6e
7,1,74887b4d-b07b-4cb4-bd64-5801f0d30abf
32,1,b939cdb9-faa9-49a5-b1ac-726aeb6174c0
11,1,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
34,-1,1da61af9-df92-4377-858e-e85d623648d0
2,-1,5f1c4dc6-f1d6-45a1-8e75-91741997da28
28,1,1c1ff7c6-71cf-4fc9-a333-60f8e4fc482c
32,0,f8f1c1bd-b47f-43d4-9629-d2c95ff01cd7
11,0,f8f1c1bd-b47f-43d4-9629-d2c95ff01cd7
13,-1,81e56552-f431-44c6-a23c-8aa7c0d051dc
34,-1,81e56552-f431-44c6-a23c-8aa7c0d051dc
13,-1,030ae34e-8658-4517-99db-0c297ca651ab
19,-1,350313a1-fa8b-478d-b682-f979e2a6b8de
3,-1,030ae34e-8658-4517-99db-0c297ca651ab
23,-1,350313a1-fa8b-478d-b682-f979e2a6b8de
33,-1,030ae34e-8658-4517-99db-0c297ca651ab
14,-1,f8f1c1bd-b47f-43d4-9629-d2c95ff01cd7
25,-1,cf56906c-9eeb-447a-9b32-504fcbaed5c4
14,0,aa1232eb-f93a-4dcf-b2a7-933a3db65f18
23,-1,c2f60f28-6d1e-4729-ad72-f989a8911f18
13,-1,e3223bd4-ae76-455c-8b75-66b848557cb1
1,-1,e3223bd4-ae76-455c-8b75-66b848557cb1
31,-1,cf56906c-9eeb-447a-9b32-504fcbaed5c4
33,-1,cf56906c-9eeb-447a-9b32-504fcbaed5c4
7,1,cf56906c-9eeb-447a-9b32-504fcbaed5c4
22,-1,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
20,-1,3137f512-59d9-4627-881a-2903e12f8758
36,-1,3137f512-59d9-4627-881a-2903e12f8758
22,-1,98b85458-c3a2-40ab-8281-88b5f47ffeeb
20,-1,350313a1-fa8b-478d-b682-f979e2a6b8de
25,-1,98b85458-c3a2-40ab-8281-88b5f47ffeeb
20,-1,c2f60f28-6d1e-4729-ad72-f989a8911f18
22,-1,0d75710c-9671-40db-ba74-ad979a484cce
36,-1,1bb559c5-0465-4ec0-8ef5-49908042d117
35,1,55e229f3-4b57-4930-a7ed-844910104ab3
30,1,350313a1-fa8b-478d-b682-f979e2a6b8de
36,-1,6efafc2f-e31b-438f-b520-d95f79642f66
7,0,350313a1-fa8b-478d-b682-f979e2a6b8de
35,1,1bb559c5-0465-4ec0-8ef5-49908042d117
25,-1,4b7326b8-6d23-48b2-b416-df2a274caeb8
14,1,f11f3162-01ad-4497-b354-0add9f979a0a
35,0,47cd06ea-ae75-424b-bc27-ce3410f430f4
21,1,47cd06ea-ae75-424b-bc27-ce3410f430f4
18,-1,5f1c4dc6-f1d6-45a1-8e75-91741997da28
26,-1,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
18,-1,cf56906c-9eeb-447a-9b32-504fcbaed5c4
37,0,cf56906c-9eeb-447a-9b32-504fcbaed5c4
39,-1,cf56906c-9eeb-447a-9b32-504fcbaed5c4
23,-1,030ae34e-8658-4517-99db-0c297ca651ab
38,-1,030ae34e-8658-4517-99db-0c297ca651ab
26,-1,94bcb277-e677-4518-8eb3-9b71752780ec
7,0,94bcb277-e677-4518-8eb3-9b71752780ec
4,-1,0bcfcea6-e612-46fb-ba4b-2ffbc00235e9
0,0,aa1232eb-f93a-4dcf-b2a7-933a3db65f18
28,1,7eaa9350-11a7-4aac-85b8-8e2c1b509e8a
28,1,a1e65b25-337d-4d2b-af3e-cc2257da4a1a
19,-1,7eaa9350-11a7-4aac-85b8-8e2c1b509e8a
6,0,7c0295e6-4c06-4904-b7d5-571fdebea7d4
30,0,030ae34e-8658-4517-99db-0c297ca651ab
6,-1,030ae34e-8658-4517-99db-0c297ca651ab
29,-1,74887b4d-b07b-4cb4-bd64-5801f0d30abf
23,-1,74887b4d-b07b-4cb4-bd64-5801f0d30abf
31,-1,0bcfcea6-e612-46fb-ba4b-2ffbc00235e9
17,1,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
28,1,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
23,-1,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
1,0,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
3,1,5f1c4dc6-f1d6-45a1-8e75-91741997da28
31,-1,5f1c4dc6-f1d6-45a1-8e75-91741997da28
28,-1,350313a1-fa8b-478d-b682-f979e2a6b8de
11,1,aa1232eb-f93a-4dcf-b2a7-933a3db65f18
27,1,1bb559c5-0465-4ec0-8ef5-49908042d117
8,0,3137f512-59d9-4627-881a-2903e12f8758
8,1,1bb559c5-0465-4ec0-8ef5-49908042d117
13,-1,47cd06ea-ae75-424b-bc27-ce3410f430f4
34,-1,381822dd-4139-4c1f-8dea-7ecba318c59b
27,1,350313a1-fa8b-478d-b682-f979e2a6b8de
4,-1,64c735c5-eaeb-4d8d-83b2-b6e7723e5425
2,-1,030ae34e-8658-4517-99db-0c297ca651ab
1,-1,350313a1-fa8b-478d-b682-f979e2a6b8de
1,-1,030ae34e-8658-4517-99db-0c297ca651ab
34,-1,030ae34e-8658-4517-99db-0c297ca651ab
31,-1,fe9b739b-8dae-43e7-b04f-2192c6a473be
25,-1,f8f1c1bd-b47f-43d4-9629-d2c95ff01cd7
13,1,cf56906c-9eeb-447a-9b32-504fcbaed5c4
19,-1,e3223bd4-ae76-455c-8b75-66b848557cb1
34,-1,92908b97-81d7-4c0b-8f6e-67de1993e429
36,1,1c1ff7c6-71cf-4fc9-a333-60f8e4fc482c
6,-1,350313a1-fa8b-478d-b682-f979e2a6b8de
36,-1,350313a1-fa8b-478d-b682-f979e2a6b8de
14,-1,98b85458-c3a2-40ab-8281-88b5f47ffeeb
1,-1,55e229f3-4b57-4930-a7ed-844910104ab3
35,-1,0d75710c-9671-40db-ba74-ad979a484cce
14,-1,55e229f3-4b57-4930-a7ed-844910104ab3
2,-1,6efafc2f-e31b-438f-b520-d95f79642f66
36,-1,55e229f3-4b57-4930-a7ed-844910104ab3
27,0,5dafe606-d24a-42fc-b1ae-0075993b8ce4
23,-1,f11f3162-01ad-4497-b354-0add9f979a0a
36,-1,5dafe606-d24a-42fc-b1ae-0075993b8ce4
23,-1,5dafe606-d24a-42fc-b1ae-0075993b8ce4
36,-1,f11f3162-01ad-4497-b354-0add9f979a0a
20,-1,f11f3162-01ad-4497-b354-0add9f979a0a
20,-1,5dafe606-d24a-42fc-b1ae-0075993b8ce4
25,-1,1bb559c5-0465-4ec0-8ef5-49908042d117
13,-1,55e229f3-4b57-4930-a7ed-844910104ab3
14,0,6efafc2f-e31b-438f-b520-d95f79642f66
22,-1,5dafe606-d24a-42fc-b1ae-0075993b8ce4
19,-1,c2f60f28-6d1e-4729-ad72-f989a8911f18
37,-1,f8f1c1bd-b47f-43d4-9629-d2c95ff01cd7
37,-1,4b7326b8-6d23-48b2-b416-df2a274caeb8
26,-1,81e56552-f431-44c6-a23c-8aa7c0d051dc
26,0,4b7326b8-6d23-48b2-b416-df2a274caeb8
26,-1,030ae34e-8658-4517-99db-0c297ca651ab
41,0,94bcb277-e677-4518-8eb3-9b71752780ec
30,1,94bcb277-e677-4518-8eb3-9b71752780ec
32,1,94bcb277-e677-4518-8eb3-9b71752780ec
8,0,ce4f2e72-97d9-4303-8fc5-874b7f6a9e6b
4,-1,7c0295e6-4c06-4904-b7d5-571fdebea7d4
0,-1,7c0295e6-4c06-4904-b7d5-571fdebea7d4
17,-1,47cd06ea-ae75-424b-bc27-ce3410f430f4
0,1,4b7326b8-6d23-48b2-b416-df2a274caeb8
29,1,7eaa9350-11a7-4aac-85b8-8e2c1b509e8a
30,0,7c0295e6-4c06-4904-b7d5-571fdebea7d4
11,0,030ae34e-8658-4517-99db-0c297ca651ab
28,1,74887b4d-b07b-4cb4-bd64-5801f0d30abf
6,-1,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
13,1,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
19,-1,5e3f6547-e8ec-46bf-8d38-14d80e2a6e54
33,-1,5f1c4dc6-f1d6-45a1-8e75-91741997da28
1,-1,47cd06ea-ae75-424b-bc27-ce3410f430f4
31,-1,381822dd-4139-4c1f-8dea-7ecba318c59b
3,-1,350313a1-fa8b-478d-b682-f979e2a6b8de
14,-1,0bcfcea6-e612-46fb-ba4b-2ffbc00235e9
7,0,e3223bd4-ae76-455c-8b75-66b848557cb1
13,-1,92908b97-81d7-4c0b-8f6e-67de1993e429
35,1,6efafc2f-e31b-438f-b520-d95f79642f66
36,1,13944e6a-e2d1-4eec-873e-2fdc643b67f1
36,-1,98b85458-c3a2-40ab-8281-88b5f47ffeeb
27,-1,6efafc2f-e31b-438f-b520-d95f79642f66
11,1,350313a1-fa8b-478d-b682-f979e2a6b8de
25,-1,0d75710c-9671-40db-ba74-ad979a484cce
37,0,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
18,-1,c2f60f28-6d1e-4729-ad72-f989a8911f18
32,1,c2f60f28-6d1e-4729-ad72-f989a8911f18
18,-1,1c1ff7c6-71cf-4fc9-a333-60f8e4fc482c
26,-1,452d2f4e-7434-4bc0-bb67-fa47b96d9e6e
21,1,98b85458-c3a2-40ab-8281-88b5f47ffeeb
26,-1,cf56906c-9eeb-447a-9b32-504fcbaed5c4
38,-1,cf56906c-9eeb-447a-9b32-504fcbaed5c4
39,-1,030ae34e-8658-4517-99db-0c297ca651ab
3,-1,94bcb277-e677-4518-8eb3-9b71752780ec
8,1,94bcb277-e677-4518-8eb3-9b71752780ec
17,-1,94bcb277-e677-4518-8eb3-9b71752780ec
4,0,47cd06ea-ae75-424b-bc27-ce3410f430f4
27,1,a1e65b25-337d-4d2b-af3e-cc2257da4a1a
27,1,7eaa9350-11a7-4aac-85b8-8e2c1b509e8a
8,-1,7eaa9350-11a7-4aac-85b8-8e2c1b509e8a
29,1,a1e65b25-337d-4d2b-af3e-cc2257da4a1a
11,1,0bcfcea6-e612-46fb-ba4b-2ffbc00235e9
11,1,452d2f4e-7434-4bc0-bb67-fa47b96d9e6e
8,0,030ae34e-8658-4517-99db-0c297ca651ab
27,1,74887b4d-b07b-4cb4-bd64-5801f0d30abf
13,-1,1da61af9-df92-4377-858e-e85d623648d0
13,-1,0d75710c-9671-40db-ba74-ad979a484cce
13,-1,452d2f4e-7434-4bc0-bb67-fa47b96d9e6e
6,-1,5e3f6547-e8ec-46bf-8d38-14d80e2a6e54
31,1,fefd4257-0de6-4ef0-9695-560ec0757fca
31,-1,a1e65b25-337d-4d2b-af3e-cc2257da4a1a
23,-1,b7397eb6-5247-4bce-9058-f92443ddcf71
30,0,47cd06ea-ae75-424b-bc27-ce3410f430f4
17,0,b7397eb6-5247-4bce-9058-f92443ddcf71
31,-1,47cd06ea-ae75-424b-bc27-ce3410f430f4
28,1,47cd06ea-ae75-424b-bc27-ce3410f430f4
11,1,47cd06ea-ae75-424b-bc27-ce3410f430f4
13,-1,b7397eb6-5247-4bce-9058-f92443ddcf71
2,-1,350313a1-fa8b-478d-b682-f979e2a6b8de
0,-1,98b85458-c3a2-40ab-8281-88b5f47ffeeb
25,-1,0bcfcea6-e612-46fb-ba4b-2ffbc00235e9
17,0,e3223bd4-ae76-455c-8b75-66b848557cb1
22,-1,0bcfcea6-e612-46fb-ba4b-2ffbc00235e9
14,-1,4b7326b8-6d23-48b2-b416-df2a274caeb8
4,0,350313a1-fa8b-478d-b682-f979e2a6b8de
11,1,6efafc2f-e31b-438f-b520-d95f79642f66
29,0,c2f60f28-6d1e-4729-ad72-f989a8911f18
36,-1,0d75710c-9671-40db-ba74-ad979a484cce
14,-1,5f1c4dc6-f1d6-45a1-8e75-91741997da28
4,0,5dafe606-d24a-42fc-b1ae-0075993b8ce4
3,1,f11f3162-01ad-4497-b354-0add9f979a0a
36,0,4b7326b8-6d23-48b2-b416-df2a274caeb8
35,-1,4b7326b8-6d23-48b2-b416-df2a274caeb8
29,0,dc493105-e662-4d9a-9e55-71f6cef4e416
33,-1,6efafc2f-e31b-438f-b520-d95f79642f66
35,1,5f1c4dc6-f1d6-45a1-8e75-91741997da28
19,-1,6efafc2f-e31b-438f-b520-d95f79642f66
21,-1,0d75710c-9671-40db-ba74-ad979a484cce
21,-1,4b7326b8-6d23-48b2-b416-df2a274caeb8
38,-1,6efafc2f-e31b-438f-b520-d95f79642f66
26,-1,6efafc2f-e31b-438f-b520-d95f79642f66
26,-1,1c1ff7c6-71cf-4fc9-a333-60f8e4fc482c
20,-1,79921237-3899-4877-99d2-62fc33bb4bbc
38,-1,452d2f4e-7434-4bc0-bb67-fa47b96d9e6e
25,-1,79921237-3899-4877-99d2-62fc33bb4bbc
14,-1,79921237-3899-4877-99d2-62fc33bb4bbc
0,-1,00ce2571-b23b-4975-bdb1-adbfbd882b52
32,0,00ce2571-b23b-4975-bdb1-adbfbd882b52
22,-1,00ce2571-b23b-4975-bdb1-adbfbd882b52
18,-1,00ce2571-b23b-4975-bdb1-adbfbd882b52
34,1,00ce2571-b23b-4975-bdb1-adbfbd882b52
1,-1,00ce2571-b23b-4975-bdb1-adbfbd882b52
39,-1,6efafc2f-e31b-438f-b520-d95f79642f66
20,-1,00ce2571-b23b-4975-bdb1-adbfbd882b52
21,-1,cf56906c-9eeb-447a-9b32-504fcbaed5c4
39,-1,47cd06ea-ae75-424b-bc27-ce3410f430f4
0,1,94bcb277-e677-4518-8eb3-9b71752780ec
18,0,94bcb277-e677-4518-8eb3-9b71752780ec
11,1,94bcb277-e677-4518-8eb3-9b71752780ec
4,-1,030ae34e-8658-4517-99db-0c297ca651ab
0,1,030ae34e-8658-4517-99db-0c297ca651ab
0,-1,47cd06ea-ae75-424b-bc27-ce3410f430f4
27,-1,5f1c4dc6-f1d6-45a1-8e75-91741997da28
23,-1,7eaa9350-11a7-4aac-85b8-8e2c1b509e8a
29,1,452d2f4e-7434-4bc0-bb67-fa47b96d9e6e
6,-1,452d2f4e-7434-4bc0-bb67-fa47b96d9e6e
4,1,74887b4d-b07b-4cb4-bd64-5801f0d30abf
7,0,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
19,-1,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
30,1,0d75710c-9671-40db-ba74-ad979a484cce
34,0,79921237-3899-4877-99d2-62fc33bb4bbc
17,-1,fefd4257-0de6-4ef0-9695-560ec0757fca
32,0,47cd06ea-ae75-424b-bc27-ce3410f430f4
4,-1,98b85458-c3a2-40ab-8281-88b5f47ffeeb
34,0,98b85458-c3a2-40ab-8281-88b5f47ffeeb
3,-1,98b85458-c3a2-40ab-8281-88b5f47ffeeb
27,-1,98b85458-c3a2-40ab-8281-88b5f47ffeeb
0,1,55c9736c-e90f-4628-aa50-745de8d77c0d
17,-1,98b85458-c3a2-40ab-8281-88b5f47ffeeb
2,-1,98b85458-c3a2-40ab-8281-88b5f47ffeeb
32,1,cf56906c-9eeb-447a-9b32-504fcbaed5c4
31,-1,e3223bd4-ae76-455c-8b75-66b848557cb1
33,-1,e3223bd4-ae76-455c-8b75-66b848557cb1
8,1,e3223bd4-ae76-455c-8b75-66b848557cb1
20,-1,0bcfcea6-e612-46fb-ba4b-2ffbc00235e9
34,-1,dc493105-e662-4d9a-9e55-71f6cef4e416
7,0,55e229f3-4b57-4930-a7ed-844910104ab3
19,-1,dc493105-e662-4d9a-9e55-71f6cef4e416
14,0,1bb559c5-0465-4ec0-8ef5-49908042d117
29,-1,b2d69188-483b-41e4-aa3a-e5381740f48f
3,1,6efafc2f-e31b-438f-b520-d95f79642f66
25,-1,f11f3162-01ad-4497-b354-0add9f979a0a
22,-1,c2f60f28-6d1e-4729-ad72-f989a8911f18
36,-1,a1e65b25-337d-4d2b-af3e-cc2257da4a1a
37,0,3137f512-59d9-4627-881a-2903e12f8758
31,-1,c2f60f28-6d1e-4729-ad72-f989a8911f18
2,-1,c2f60f28-6d1e-4729-ad72-f989a8911f18
38,-1,1c1ff7c6-71cf-4fc9-a333-60f8e4fc482c
38,-1,79921237-3899-4877-99d2-62fc33bb4bbc
26,-1,79921237-3899-4877-99d2-62fc33bb4bbc
27,-1,00ce2571-b23b-4975-bdb1-adbfbd882b52
38,-1,5dafe606-d24a-42fc-b1ae-0075993b8ce4
38,0,47cd06ea-ae75-424b-bc27-ce3410f430f4
40,-1,452d2f4e-7434-4bc0-bb67-fa47b96d9e6e
6,-1,94bcb277-e677-4518-8eb3-9b71752780ec
1,-1,94bcb277-e677-4518-8eb3-9b71752780ec
40,-1,94bcb277-e677-4518-8eb3-9b71752780ec
28,1,94bcb277-e677-4518-8eb3-9b71752780ec
44,-1,94bcb277-e677-4518-8eb3-9b71752780ec
45,-1,94bcb277-e677-4518-8eb3-9b71752780ec
4,-1,b939cdb9-faa9-49a5-b1ac-726aeb6174c0
0,-1,452d2f4e-7434-4bc0-bb67-fa47b96d9e6e
19,-1,030ae34e-8658-4517-99db-0c297ca651ab
28,1,5f1c4dc6-f1d6-45a1-8e75-91741997da28
23,-1,5f1c4dc6-f1d6-45a1-8e75-91741997da28
8,1,a1e65b25-337d-4d2b-af3e-cc2257da4a1a
11,-1,5f1c4dc6-f1d6-45a1-8e75-91741997da28
27,1,81e56552-f431-44c6-a23c-8aa7c0d051dc
11,0,b939cdb9-faa9-49a5-b1ac-726aeb6174c0
30,0,b939cdb9-faa9-49a5-b1ac-726aeb6174c0
30,0,79921237-3899-4877-99d2-62fc33bb4bbc
6,-1,79921237-3899-4877-99d2-62fc33bb4bbc
6,-1,cd33f318-6c78-41d9-a9ee-b59a19f53c8d
19,-1,74887b4d-b07b-4cb4-bd64-5801f0d30abf
33,-1,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
1,-1,0d75710c-9671-40db-ba74-ad979a484cce
2,-1,0d75710c-9671-40db-ba74-ad979a484cce
3,-1,0d75710c-9671-40db-ba74-ad979a484cce
1,-1,452d2f4e-7434-4bc0-bb67-fa47b96d9e6e
7,-1,0d75710c-9671-40db-ba74-ad979a484cce
33,0,0d75710c-9671-40db-ba74-ad979a484cce
8,1,5e3f6547-e8ec-46bf-8d38-14d80e2a6e54
34,-1,fefd4257-0de6-4ef0-9695-560ec0757fca
1,-1,79921237-3899-4877-99d2-62fc33bb4bbc
8,1,13944e6a-e2d1-4eec-873e-2fdc643b67f1
34,-1,1c1ff7c6-71cf-4fc9-a333-60f8e4fc482c
34,-1,a1e65b25-337d-4d2b-af3e-cc2257da4a1a
32,1,1bb559c5-0465-4ec0-8ef5-49908042d117
3,-1,9c4f85ad-8a2c-41fc-aaed-3548a5c431e8
13,-1,1bb559c5-0465-4ec0-8ef5-49908042d117
28,1,fefd4257-0de6-4ef0-9695-560ec0757fca
19,-1,f8f1c1bd-b47f-43d4-9629-d2c95ff01cd7
29,-1,1bb559c5-0465-4ec0-8ef5-49908042d117
7,-1,9c4f85ad-8a2c-41fc-aaed-3548a5c431e8
1,-1,b7397eb6-5247-4bce-9058-f92443ddcf71
30,0,b7397eb6-5247-4bce-9058-f92443ddcf71
31,-1,b7397eb6-5247-4bce-9058-f92443ddcf71
7,-1,381822dd-4139-4c1f-8dea-7ecba318c59b
29,0,381822dd-4139-4c1f-8dea-7ecba318c59b
27,-1,55c9736c-e90f-4628-aa50-745de8d77c0d
29,-1,e3223bd4-ae76-455c-8b75-66b848557cb1
30,1,e3223bd4-ae76-455c-8b75-66b848557cb1
35,-1,1da61af9-df92-4377-858e-e85d623648d0
25,-1,b2d69188-483b-41e4-aa3a-e5381740f48f
22,-1,1bb559c5-0465-4ec0-8ef5-49908042d117
34,1,55e229f3-4b57-4930-a7ed-844910104ab3
31,-1,6efafc2f-e31b-438f-b520-d95f79642f66
25,-1,dc493105-e662-4d9a-9e55-71f6cef4e416
7,1,5dafe606-d24a-42fc-b1ae-0075993b8ce4
25,-1,55e229f3-4b57-4930-a7ed-844910104ab3
37,0,0d75710c-9671-40db-ba74-ad979a484cce
21,-1,3137f512-59d9-4627-881a-2903e12f8758
21,0,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
37,-1,55e229f3-4b57-4930-a7ed-844910104ab3
22,0,79921237-3899-4877-99d2-62fc33bb4bbc
34,0,c2f60f28-6d1e-4729-ad72-f989a8911f18
21,0,c2f60f28-6d1e-4729-ad72-f989a8911f18
36,-1,c2f60f28-6d1e-4729-ad72-f989a8911f18
21,-1,55e229f3-4b57-4930-a7ed-844910104ab3
18,-1,6efafc2f-e31b-438f-b520-d95f79642f66
37,-1,1c1ff7c6-71cf-4fc9-a333-60f8e4fc482c
21,-1,6efafc2f-e31b-438f-b520-d95f79642f66
35,-1,79921237-3899-4877-99d2-62fc33bb4bbc
21,1,1c1ff7c6-71cf-4fc9-a333-60f8e4fc482c
6,-1,00ce2571-b23b-4975-bdb1-adbfbd882b52
3,-1,00ce2571-b23b-4975-bdb1-adbfbd882b52
38,-1,00ce2571-b23b-4975-bdb1-adbfbd882b52
37,-1,98b85458-c3a2-40ab-8281-88b5f47ffeeb
37,-1,79921237-3899-4877-99d2-62fc33bb4bbc
26,-1,00ce2571-b23b-4975-bdb1-adbfbd882b52
2,-1,00ce2571-b23b-4975-bdb1-adbfbd882b52
13,-1,00ce2571-b23b-4975-bdb1-adbfbd882b52
39,1,5dafe606-d24a-42fc-b1ae-0075993b8ce4
40,-1,3137f512-59d9-4627-881a-2903e12f8758
19,-1,94bcb277-e677-4518-8eb3-9b71752780ec
46,-1,94bcb277-e677-4518-8eb3-9b71752780ec
17,-1,452d2f4e-7434-4bc0-bb67-fa47b96d9e6e
4,-1,452d2f4e-7434-4bc0-bb67-fa47b96d9e6e
19,-1,a1e65b25-337d-4d2b-af3e-cc2257da4a1a
17,-1,34091f40-0822-4246-afa3-144e1adc0091
4,-1,34091f40-0822-4246-afa3-144e1adc0091
23,-1,34091f40-0822-4246-afa3-144e1adc0091
19,-1,5f1c4dc6-f1d6-45a1-8e75-91741997da28
29,-1,5f1c4dc6-f1d6-45a1-8e75-91741997da28
8,1,5f1c4dc6-f1d6-45a1-8e75-91741997da28
11,-1,92908b97-81d7-4c0b-8f6e-67de1993e429
23,-1,81e56552-f431-44c6-a23c-8aa7c0d051dc
0,0,74887b4d-b07b-4cb4-bd64-5801f0d30abf
8,1,74887b4d-b07b-4cb4-bd64-5801f0d30abf
8,-1,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
2,-1,b7d387c3-15e3-4416-b3e5-c137ccfcc4fe
1,-1,1da61af9-df92-4377-858e-e85d623648d0
13,-1,79921237-3899-4877-99d2-62fc33bb4bbc
32,1,5f1c4dc6-f1d6-45a1-8e75-91741997da28
3,-1,fefd4257-0de6-4ef0-9695-560ec0757fca
42,1,74887b4d-b07b-4cb4-bd64-5801f0d30abf
22,1,74887b4d-b07b-4cb4-bd64-5801f0d30abf
43,1,74887b4d-b07b-4cb4-bd64-5801f0d30abf
44,1,74887b4d-b07b-4cb4-bd64-5801f0d30abf
45,1,74887b4d-b07b-4cb4-bd64-5801f0d30abf
